rgn_id,year,key_sp,score
Main Hawaiian Islands,2016,Lutj_Toau,1.1
Main Hawaiian Islands,2012,Lutj_Uku,1.1
Main Hawaiian Islands,2013,Lutj_Uku,1.1
Main Hawaiian Islands,2014,Lutj_Uku,1.1
Main Hawaiian Islands,2015,Lutj_Uku,1.1
Main Hawaiian Islands,2016,Lutj_Uku,1.1
Main Hawaiian Islands,2012,Mull_Kumu,0.5
Main Hawaiian Islands,2013,Mull_Kumu,0.5
Main Hawaiian Islands,2014,Mull_Kumu,0.5
Main Hawaiian Islands,2015,Mull_Kumu,0.5
Main Hawaiian Islands,2016,Mull_Kumu,0.5
Main Hawaiian Islands,2012,Mull_Moana kale,0.8
Main Hawaiian Islands,2013,Mull_Moana kale,0.8
Main Hawaiian Islands,2014,Mull_Moana kale,0.8
Main Hawaiian Islands,2015,Mull_Moana kale,0.8
Main Hawaiian Islands,2016,Mull_Moana kale,0.8
Main Hawaiian Islands,2012,Mull_Munu,1.9
Main Hawaiian Islands,2013,Mull_Munu,1.9
Main Hawaiian Islands,2014,Mull_Munu,1.9
Main Hawaiian Islands,2015,Mull_Munu,1.9
Main Hawaiian Islands,2016,Mull_Munu,1.9
Main Hawaiian Islands,2012,Mull_Weke a'a,1.63
Main Hawaiian Islands,2013,Mull_Weke a'a,1.63
Main Hawaiian Islands,2014,Mull_Weke a'a,1.63
Main Hawaiian Islands,2015,Mull_Weke a'a,1.63
Main Hawaiian Islands,2016,Mull_Weke a'a,1.63
Main Hawaiian Islands,2012,Mull_Weke nono,1.37
Main Hawaiian Islands,2013,Mull_Weke nono,1.37
Main Hawaiian Islands,2014,Mull_Weke nono,1.37
Main Hawaiian Islands,2015,Mull_Weke nono,1.37
Main Hawaiian Islands,2016,Mull_Weke nono,1.37
Main Hawaiian Islands,2012,Mull_Weke ula,1.83
Main Hawaiian Islands,2013,Mull_Weke ula,1.83
Main Hawaiian Islands,2014,Mull_Weke ula,1.83
Main Hawaiian Islands,2015,Mull_Weke ula,1.83
Main Hawaiian Islands,2016,Mull_Weke ula,1.83
Main Hawaiian Islands,2012,Scar_Panuhunuhu,0.43
Main Hawaiian Islands,2013,Scar_Panuhunuhu,0.43
Main Hawaiian Islands,2014,Scar_Panuhunuhu,0.43
Main Hawaiian Islands,2015,Scar_Panuhunuhu,0.43
Main Hawaiian Islands,2016,Scar_Panuhunuhu,0.43
Main Hawaiian Islands,2012,Scar_Panunu,0.77
Main Hawaiian Islands,2013,Scar_Panunu,0.77
Main Hawaiian Islands,2014,Scar_Panunu,0.77
Main Hawaiian Islands,2015,Scar_Panunu,0.77
Main Hawaiian Islands,2016,Scar_Panunu,0.77
Main Hawaiian Islands,2012,Scar_Uhu parrot-misc.,0.87
Main Hawaiian Islands,2012,Scar_Uhu parrot-misc.,0.87
Main Hawaiian Islands,2012,Scar_Uhu parrot-misc.,0.87
Main Hawaiian Islands,2012,Scar_Uhu parrot-misc.,0.87
Main Hawaiian Islands,2013,Scar_Uhu parrot-misc.,0.87
Main Hawaiian Islands,2013,Scar_Uhu parrot-misc.,0.87
Main Hawaiian Islands,2013,Scar_Uhu parrot-misc.,0.87
Main Hawaiian Islands,2013,Scar_Uhu parrot-misc.,0.87
Main Hawaiian Islands,2014,Scar_Uhu parrot-misc.,0.87
Main Hawaiian Islands,2014,Scar_Uhu parrot-misc.,0.87
Main Hawaiian Islands,2014,Scar_Uhu parrot-misc.,0.87
Main Hawaiian Islands,2014,Scar_Uhu parrot-misc.,0.87
Main Hawaiian Islands,2015,Scar_Uhu parrot-misc.,0.87
Main Hawaiian Islands,2015,Scar_Uhu parrot-misc.,0.87
Main Hawaiian Islands,2015,Scar_Uhu parrot-misc.,0.87
Main Hawaiian Islands,2015,Scar_Uhu parrot-misc.,0.87
Main Hawaiian Islands,2016,Scar_Uhu parrot-misc.,0.87
Main Hawaiian Islands,2016,Scar_Uhu parrot-misc.,0.87
Main Hawaiian Islands,2016,Scar_Uhu parrot-misc.,0.87
Main Hawaiian Islands,2016,Scar_Uhu parrot-misc.,0.87
Main Hawaiian Islands,2010,Scom_Bigeye tuna,0.92
Main Hawaiian Islands,2011,Scom_Bigeye tuna,1.05
Main Hawaiian Islands,2012,Scom_Bigeye tuna,1.05
Main Hawaiian Islands,2013,Scom_Bigeye tuna,1.05
Main Hawaiian Islands,2014,Scom_Bigeye tuna,1.05
Main Hawaiian Islands,2015,Scom_Bigeye tuna,1.23
Main Hawaiian Islands,2016,Scom_Bigeye tuna,1.23
Main Hawaiian Islands,2011,Scom_Bluefin,0.25
Main Hawaiian Islands,2012,Scom_Bluefin,0.25
Main Hawaiian Islands,2013,Scom_Bluefin,0.25
Main Hawaiian Islands,2014,Scom_Bluefin,0.25
Main Hawaiian Islands,2015,Scom_Bluefin,0.25
Main Hawaiian Islands,2016,Scom_Bluefin,0.25
Main Hawaiian Islands,2012,Scom_Omilu,1.33
Main Hawaiian Islands,2013,Scom_Omilu,1.33
Main Hawaiian Islands,2014,Scom_Omilu,1.33
Main Hawaiian Islands,2015,Scom_Omilu,1.33
Main Hawaiian Islands,2016,Scom_Omilu,1.33
Main Hawaiian Islands,2012,Scom_Papa ulua,1.37
Main Hawaiian Islands,2013,Scom_Papa ulua,1.37
Main Hawaiian Islands,2014,Scom_Papa ulua,1.37
Main Hawaiian Islands,2015,Scom_Papa ulua,1.37
Main Hawaiian Islands,2016,Scom_Papa ulua,1.37
Main Hawaiian Islands,2010,Scom_Tombo,2.2
Main Hawaiian Islands,2011,Scom_Tombo,2.23
Main Hawaiian Islands,2012,Scom_Tombo,2.22
Main Hawaiian Islands,2013,Scom_Tombo,2.19
Main Hawaiian Islands,2014,Scom_Tombo,2.19
Main Hawaiian Islands,2015,Scom_Tombo,2.19
Main Hawaiian Islands,2016,Scom_Tombo,2.19
Main Hawaiian Islands,2012,Scom_White ulua,0.93
Main Hawaiian Islands,2013,Scom_White ulua,0.93
Main Hawaiian Islands,2014,Scom_White ulua,0.93
Main Hawaiian Islands,2015,Scom_White ulua,0.93
Main Hawaiian Islands,2016,Scom_White ulua,0.93
Main Hawaiian Islands,2010,Scom_Yellowfin tuna,
Main Hawaiian Islands,2011,Scom_Yellowfin tuna,1.37
Main Hawaiian Islands,2012,Scom_Yellowfin tuna,1.37
Main Hawaiian Islands,2013,Scom_Yellowfin tuna,1.37
Main Hawaiian Islands,2014,Scom_Yellowfin tuna,1.37
Main Hawaiian Islands,2015,Scom_Yellowfin tuna,1.38
Main Hawaiian Islands,2016,Scom_Yellowfin tuna,1.38
Main Hawaiian Islands,2010,Serr_Hapuupuu,1.21
Main Hawaiian Islands,2011,Serr_Hapuupuu,1.22
Main Hawaiian Islands,2012,Serr_Hapuupuu,1.22
Main Hawaiian Islands,2013,Serr_Hapuupuu,1.24
Main Hawaiian Islands,2014,Serr_Hapuupuu,1.28
Main Hawaiian Islands,2015,Serr_Hapuupuu,1.31
Main Hawaiian Islands,2016,Serr_Hapuupuu,1.26
Main Hawaiian Islands,2012,Serr_Roi,2.67
Main Hawaiian Islands,2013,Serr_Roi,2.67
Main Hawaiian Islands,2014,Serr_Roi,2.67
Main Hawaiian Islands,2015,Serr_Roi,2.67
Main Hawaiian Islands,2016,Serr_Roi,2.67
Main Hawaiian Islands,2010,Xiph_Swordfish,1.14
Main Hawaiian Islands,2011,Xiph_Swordfish,1.13
Main Hawaiian Islands,2012,Xiph_Swordfish,1.2
Main Hawaiian Islands,2013,Xiph_Swordfish,1.3
Main Hawaiian Islands,2014,Xiph_Swordfish,1.14
Main Hawaiian Islands,2015,Xiph_Swordfish,0.99
Main Hawaiian Islands,2016,Xiph_Swordfish,1.173
