rgn_id,Year,Percent_households_fish
Hawaii Island,2004,14.19665628
Hawaii Island,2005,13.18458418
Hawaii Island,2006,14.67862481
Hawaii Island,2007,14.14012739
Hawaii Island,2008,13.81285805
Hawaii Island,2009,14.3586471
Hawaii Island,2010,12.96653797
Hawaii Island,2011,10.66536204
Hawaii Island,2012,10.29119788
Hawaii Island,2013,9.69877524
