rgn_id,year,county_gdp
Hawaii County,2010,1756.050874
Hawaii County,2011,1899.958944
Hawaii County,2012,2184.197501
Hawaii County,2013,2220.523849
Hawaii County,2014,2271.170342
Hawaii County,2015,2252.540277
Hawaii County,2016,2307.762443
