rgn_id,stock_key,year,score,ref,Family
1,Blue marlin_PMUS,2013,1.25,ICS; http://isc.fra.go.jp/pdf/ISC16/ISC16_Annex_10_Stock%20Assessment%20Update%20for%20Blue%20Marlin%20in%20the%20Pacific%20Ocean%20through%202014%20(ISC%202016).pdf,Istiophoridae
1,Blue marlin_PMUS,2014,1.25,ICS; http://isc.fra.go.jp/pdf/ISC16/ISC16_Annex_10_Stock%20Assessment%20Update%20for%20Blue%20Marlin%20in%20the%20Pacific%20Ocean%20through%202014%20(ISC%202016).pdf,Istiophoridae
1,Blue marlin_PMUS,2015,1.263,regression gap fill,Istiophoridae
1,Blue marlin_PMUS,2016,1.283,regression gap fill,Istiophoridae
1,Blue shark_PMUS,2012,,,Carcharhinidae
1,Blue shark_PMUS,2013,,,Carcharhinidae
1,Blue shark_PMUS,2014,,,Carcharhinidae
1,Blue shark_PMUS,2015,,,Carcharhinidae
1,Blue shark_PMUS,2016,,,Carcharhinidae
1,Butaguchi ulua_BMUS,2012,,,Carangidae
1,Butaguchi ulua_BMUS,2013,,,Carangidae
1,Butaguchi ulua_BMUS,2014,,,Carangidae
1,Butaguchi ulua_BMUS,2015,,,Carangidae
1,Butaguchi ulua_BMUS,2016,,,Carangidae
1,Dobe ulua_CHCR,2012,,,Carangidae
1,Dobe ulua_CHCR,2013,,,Carangidae
1,Dobe ulua_CHCR,2014,,,Carangidae
1,Dobe ulua_CHCR,2015,,,Carangidae
1,Dobe ulua_CHCR,2016,,,Carangidae
1,Ea (wrasse)_CHCR,2012,,,Labridae
1,Ea (wrasse)_CHCR,2013,,,Labridae
1,Ea (wrasse)_CHCR,2014,,,Labridae
1,Ea (wrasse)_CHCR,2015,,,Labridae
1,Ea (wrasse)_CHCR,2016,,,Labridae
1,Ehu_BMUS,2012,0.85,NOAA Technical Memorandum NMFS-PIFSC-42 Nov 2014 (http://www.cio.noaa.gov/services_programs/prplans/pdfs/ID309_Hawaiian_Bottomfish_Final_Product.pdf),
1,Ehu_BMUS,2013,0.86,NOAA Technical Memorandum NMFS-PIFSC-42 Nov 2014 (http://www.cio.noaa.gov/services_programs/prplans/pdfs/ID309_Hawaiian_Bottomfish_Final_Product.pdf),
1,Ehu_BMUS,2014,0.83,ten year average,
1,Ehu_BMUS,2015,0.83,ten year average,
1,Ehu_BMUS,2016,0.83,ten year average,
1,Gindai_BMUS,2012,0.85,NOAA Technical Memorandum NMFS-PIFSC-42 Nov 2014 (http://www.cio.noaa.gov/services_programs/prplans/pdfs/ID309_Hawaiian_Bottomfish_Final_Product.pdf),
1,Gindai_BMUS,2013,0.86,NOAA Technical Memorandum NMFS-PIFSC-42 Nov 2014 (http://www.cio.noaa.gov/services_programs/prplans/pdfs/ID309_Hawaiian_Bottomfish_Final_Product.pdf),
1,Gindai_BMUS,2014,0.83,ten year average,
1,Gindai_BMUS,2015,0.83,ten year average,
1,Gindai_BMUS,2016,0.83,ten year average,
1,Golden kali_CHCR,2012,,,Emmelichthyidae
1,Golden kali_CHCR,2013,,,Emmelichthyidae
1,Golden kali_CHCR,2014,,,Emmelichthyidae
1,Golden kali_CHCR,2015,,,Emmelichthyidae
1,Golden kali_CHCR,2016,,,Emmelichthyidae
1,Gunkan ulua_BMUS,2012,,,Carangidae
1,Gunkan ulua_BMUS,2013,,,Carangidae
1,Gunkan ulua_BMUS,2014,,,Carangidae
1,Gunkan ulua_BMUS,2015,,,Carangidae
1,Gunkan ulua_BMUS,2016,,,Carangidae
1,Hahalalu_CHCR,2012,,,Carangidae
1,Hahalalu_CHCR,2013,,,Carangidae
1,Hahalalu_CHCR,2014,,,Carangidae
1,Hahalalu_CHCR,2015,,,Carangidae
1,Hahalalu_CHCR,2016,,,Carangidae
1,Hapuupuu_BMUS,2012,0.85,NOAA Technical Memorandum NMFS-PIFSC-42 Nov 2014 (http://www.cio.noaa.gov/services_programs/prplans/pdfs/ID309_Hawaiian_Bottomfish_Final_Product.pdf),
1,Hapuupuu_BMUS,2013,0.86,NOAA Technical Memorandum NMFS-PIFSC-42 Nov 2014 (http://www.cio.noaa.gov/services_programs/prplans/pdfs/ID309_Hawaiian_Bottomfish_Final_Product.pdf),
1,Hapuupuu_BMUS,2014,0.83,ten year average,
1,Hapuupuu_BMUS,2015,0.83,ten year average,
1,Hapuupuu_BMUS,2016,0.83,ten year average,
1,Hauliuli_CHCR,2012,,,Gempylidae
1,Hauliuli_CHCR,2013,,,Gempylidae
1,Hauliuli_CHCR,2014,,,Gempylidae
1,Hauliuli_CHCR,2015,,,Gempylidae
1,Hauliuli_CHCR,2016,,,Gempylidae
1,Hinalea_CHCR,2012,,,Labridae
1,Hinalea_CHCR,2013,,,Labridae
1,Hinalea_CHCR,2014,,,Labridae
1,Hinalea_CHCR,2015,,,Labridae
1,Hinalea_CHCR,2016,,,Labridae
1,Hogo_CHCR,2012,,,Scorpaenidae
1,Hogo_CHCR,2013,,,Scorpaenidae
1,Hogo_CHCR,2014,,,Scorpaenidae
1,Hogo_CHCR,2015,,,Scorpaenidae
1,Hogo_CHCR,2016,,,Scorpaenidae
1,Humuhumu_CHCR,2012,,,Balistidae
1,Humuhumu_CHCR,2013,,,Balistidae
1,Humuhumu_CHCR,2014,,,Balistidae
1,Humuhumu_CHCR,2015,,,Balistidae
1,Humuhumu_CHCR,2016,,,Balistidae
1,Iheihe_CHCR,2012,,,Hemiramphidae
1,Iheihe_CHCR,2013,,,Hemiramphidae
1,Iheihe_CHCR,2014,,,Hemiramphidae
1,Iheihe_CHCR,2015,,,Hemiramphidae
1,Iheihe_CHCR,2016,,,Hemiramphidae
1,Kagami ulua_CHCR,2012,,,Carangidae
1,Kagami ulua_CHCR,2013,,,Carangidae
1,Kagami ulua_CHCR,2014,,,Carangidae
1,Kagami ulua_CHCR,2015,,,Carangidae
1,Kagami ulua_CHCR,2016,,,Carangidae
1,Kahala_BMUS,2012,,,Carangidae
1,Kahala_BMUS,2013,,,Carangidae
1,Kahala_BMUS,2014,,,Carangidae
1,Kahala_BMUS,2015,,,Carangidae
1,Kahala_BMUS,2016,,,Carangidae
1,Kaku_CHCR,2012,,,Sphyraenidae
1,Kaku_CHCR,2013,,,Sphyraenidae
1,Kaku_CHCR,2014,,,Sphyraenidae
1,Kaku_CHCR,2015,,,Sphyraenidae
1,Kaku_CHCR,2016,,,Sphyraenidae
1,Kala_CHCR,2012,0.47,,
1,Kala_CHCR,2012,0.1,,
1,Kala_CHCR,2013,0.47,,
1,Kala_CHCR,2013,0.1,,
1,Kala_CHCR,2014,0.47,,
1,Kala_CHCR,2014,0.1,,
1,Kala_CHCR,2015,0.47,,
1,Kala_CHCR,2015,0.1,,
1,Kala_CHCR,2016,0.47,,
1,Kala_CHCR,2016,0.1,,
1,Kalekale_BMUS,2012,0.85,NOAA Technical Memorandum NMFS-PIFSC-42 Nov 2014 (http://www.cio.noaa.gov/services_programs/prplans/pdfs/ID309_Hawaiian_Bottomfish_Final_Product.pdf),
1,Kalekale_BMUS,2013,0.86,NOAA Technical Memorandum NMFS-PIFSC-42 Nov 2014 (http://www.cio.noaa.gov/services_programs/prplans/pdfs/ID309_Hawaiian_Bottomfish_Final_Product.pdf),
1,Kalekale_BMUS,2014,0.83,ten year average,
1,Kalekale_BMUS,2015,0.83,ten year average,
1,Kalekale_BMUS,2016,0.83,ten year average,
1,Kamanu_CHCR,2012,,,Carangidae
1,Kamanu_CHCR,2013,,,Carangidae
1,Kamanu_CHCR,2014,,,Carangidae
1,Kamanu_CHCR,2015,,,Carangidae
1,Kamanu_CHCR,2016,,,Carangidae
1,Kawakawa_CHCR,2012,,,Scombridae
1,Kawakawa_CHCR,2013,,,Scombridae
1,Kawakawa_CHCR,2014,,,Scombridae
1,Kawakawa_CHCR,2015,,,Scombridae
1,Kawakawa_CHCR,2016,,,Scombridae
1,Kawelea_CHCR,2012,,,Sphyraenidae
1,Kawelea_CHCR,2013,,,Sphyraenidae
1,Kawelea_CHCR,2014,,,Sphyraenidae
1,Kawelea_CHCR,2015,,,Sphyraenidae
1,Kawelea_CHCR,2016,,,Sphyraenidae
1,Keokeo_PMUS,2012,,,Scombridae
1,Keokeo_PMUS,2013,,,Scombridae
1,Keokeo_PMUS,2014,,,Scombridae
1,Keokeo_PMUS,2015,,,Scombridae
1,Keokeo_PMUS,2016,,,Scombridae
1,Kole_CHCR,2012,,,Acanthuridae
1,Kole_CHCR,2013,,,Acanthuridae
1,Kole_CHCR,2014,,,Acanthuridae
1,Kole_CHCR,2015,,,Acanthuridae
1,Kole_CHCR,2016,,,Acanthuridae
1,Kumu_CHCR,2012,0.5,,
1,Kumu_CHCR,2013,0.5,,
1,Kumu_CHCR,2014,0.5,,
1,Kumu_CHCR,2015,0.5,,
1,Kumu_CHCR,2016,0.5,,
1,Kupipi_CHCR,2012,,,Pomacentridae
1,Kupipi_CHCR,2013,,,Pomacentridae
1,Kupipi_CHCR,2014,,,Pomacentridae
1,Kupipi_CHCR,2015,,,Pomacentridae
1,Kupipi_CHCR,2016,,,Pomacentridae
1,Kupoupou_CHCR,2012,,,Labridae
1,Kupoupou_CHCR,2013,,,Labridae
1,Kupoupou_CHCR,2014,,,Labridae
1,Kupoupou_CHCR,2015,,,Labridae
1,Kupoupou_CHCR,2016,,,Labridae
1,Lae_CHCR,2012,,,Carangidae
1,Lae_CHCR,2013,,,Carangidae
1,Lae_CHCR,2014,,,Carangidae
1,Lae_CHCR,2015,,,Carangidae
1,Lae_CHCR,2016,,,Carangidae
1,Laenihi_CHCR,2012,,,Labridae
1,Laenihi_CHCR,2013,,,Labridae
1,Laenihi_CHCR,2014,,,Labridae
1,Laenihi_CHCR,2015,,,Labridae
1,Laenihi_CHCR,2016,,,Labridae
1,Lehi_BMUS,2012,0.85,NOAA Technical Memorandum NMFS-PIFSC-42 Nov 2014 (http://www.cio.noaa.gov/services_programs/prplans/pdfs/ID309_Hawaiian_Bottomfish_Final_Product.pdf),
1,Lehi_BMUS,2013,0.86,NOAA Technical Memorandum NMFS-PIFSC-42 Nov 2014 (http://www.cio.noaa.gov/services_programs/prplans/pdfs/ID309_Hawaiian_Bottomfish_Final_Product.pdf),
1,Lehi_BMUS,2014,0.83,ten year average,
1,Lehi_BMUS,2015,0.83,ten year average,
1,Lehi_BMUS,2016,0.83,ten year average,
1,Mahimahi_PMUS,2012,,,Coryphaenidae
1,Mahimahi_PMUS,2013,,,Coryphaenidae
1,Mahimahi_PMUS,2014,,,Coryphaenidae
1,Mahimahi_PMUS,2015,,,Coryphaenidae
1,Mahimahi_PMUS,2016,,,Coryphaenidae
1,Maiko_CHCR,2012,,,Acanthuridae
1,Maiko_CHCR,2013,,,Acanthuridae
1,Maiko_CHCR,2014,,,Acanthuridae
1,Maiko_CHCR,2015,,,Acanthuridae
1,Maiko_CHCR,2016,,,Acanthuridae
1,Mako_PMUS,2012,,,Lamnidae
1,Mako_PMUS,2013,,,Lamnidae
1,Mako_PMUS,2014,,,Lamnidae
1,Mako_PMUS,2015,,,Lamnidae
1,Mako_PMUS,2016,,,Lamnidae
1,Malu_CHCR,2012,,,Mullidae
1,Malu_CHCR,2013,,,Mullidae
1,Malu_CHCR,2014,,,Mullidae
1,Malu_CHCR,2015,,,Mullidae
1,Malu_CHCR,2016,,,Mullidae
1,Manini_CHCR,2012,,,Acanthuridae
1,Manini_CHCR,2013,,,Acanthuridae
1,Manini_CHCR,2014,,,Acanthuridae
1,Manini_CHCR,2015,,,Acanthuridae
1,Manini_CHCR,2016,,,Acanthuridae
1,Maomao_CHCR,2012,,,Pomacentridae
1,Maomao_CHCR,2013,,,Pomacentridae
1,Maomao_CHCR,2014,,,Pomacentridae
1,Maomao_CHCR,2015,,,Pomacentridae
1,Maomao_CHCR,2016,,,Pomacentridae
1,Menpachi_CHCR,2012,1.97,,
1,Menpachi_CHCR,2013,1.97,,
1,Menpachi_CHCR,2014,1.97,,
1,Menpachi_CHCR,2015,1.97,,
1,Menpachi_CHCR,2016,1.97,,
1,Moana kale_CHCR,2012,0.8,,
1,Moana kale_CHCR,2013,0.8,,
1,Moana kale_CHCR,2014,0.8,,
1,Moana kale_CHCR,2015,0.8,,
1,Moana kale_CHCR,2016,0.8,,
1,Moana_CHCR,2012,,,Mullidae
1,Moana_CHCR,2013,,,Mullidae
1,Moana_CHCR,2014,,,Mullidae
1,Moana_CHCR,2015,,,Mullidae
1,Moana_CHCR,2016,,,Mullidae
1,Moi_CHCR,2012,,,Polynemidae
1,Moi_CHCR,2013,,,Polynemidae
1,Moi_CHCR,2014,,,Polynemidae
1,Moi_CHCR,2015,,,Polynemidae
1,Moi_CHCR,2016,,,Polynemidae
1,Monchong_BMUS,2012,,,Bramidae
1,Monchong_BMUS,2013,,,Bramidae
1,Monchong_BMUS,2014,,,Bramidae
1,Monchong_BMUS,2015,,,Bramidae
1,Monchong_BMUS,2016,,,Bramidae
1,Mu_CHCR,2012,1.27,,
1,Mu_CHCR,2013,1.27,,
1,Mu_CHCR,2014,1.27,,
1,Mu_CHCR,2015,1.27,,
1,Mu_CHCR,2016,1.27,,
1,Munu_CHCR,2012,1.9,,
1,Munu_CHCR,2013,1.9,,
1,Munu_CHCR,2014,1.9,,
1,Munu_CHCR,2015,1.9,,
1,Munu_CHCR,2016,1.9,,
1,Naenae_CHCR,2012,,,Acanthuridae
1,Naenae_CHCR,2013,,,Acanthuridae
1,Naenae_CHCR,2014,,,Acanthuridae
1,Naenae_CHCR,2015,,,Acanthuridae
1,Naenae_CHCR,2016,,,Acanthuridae
1,Nenue_CHCR,2012,,,Kyphosidae
1,Nenue_CHCR,2013,,,Kyphosidae
1,Nenue_CHCR,2014,,,Kyphosidae
1,Nenue_CHCR,2015,,,Kyphosidae
1,Nenue_CHCR,2016,,,Kyphosidae
1,Nohu_CHCR,2012,,,Scorpaenidae
1,Nohu_CHCR,2013,,,Scorpaenidae
1,Nohu_CHCR,2014,,,Scorpaenidae
1,Nohu_CHCR,2015,,,Scorpaenidae
1,Nohu_CHCR,2016,,,Scorpaenidae
1,Nunu_CHCR,2012,,,Aulostamidae
1,Nunu_CHCR,2013,,,Aulostamidae
1,Nunu_CHCR,2014,,,Aulostamidae
1,Nunu_CHCR,2015,,,Aulostamidae
1,Nunu_CHCR,2016,,,Aulostamidae
1,Oceanic whitetip_CHCR,2012,,,Carcharhinidae
1,Oceanic whitetip_CHCR,2013,,,Carcharhinidae
1,Oceanic whitetip_CHCR,2014,,,Carcharhinidae
1,Oceanic whitetip_CHCR,2015,,,Carcharhinidae
1,Oceanic whitetip_CHCR,2016,,,Carcharhinidae
1,Oio_CHCR,2012,,,Albulidae
1,Oio_CHCR,2013,,,Albulidae
1,Oio_CHCR,2014,,,Albulidae
1,Oio_CHCR,2015,,,Albulidae
1,Oio_CHCR,2016,,,Albulidae
1,Olililepa_CHCR,2012,,,Monacanthidae
1,Olililepa_CHCR,2013,,,Monacanthidae
1,Olililepa_CHCR,2014,,,Monacanthidae
1,Olililepa_CHCR,2015,,,Monacanthidae
1,Olililepa_CHCR,2016,,,Monacanthidae
1,Omaka_CHCR,2012,,,Carangidae
1,Omaka_CHCR,2013,,,Carangidae
1,Omaka_CHCR,2014,,,Carangidae
1,Omaka_CHCR,2015,,,Carangidae
1,Omaka_CHCR,2016,,,Carangidae
1,Omilu_CHCR,2012,1.33,,
1,Omilu_CHCR,2013,1.33,,
1,Omilu_CHCR,2014,1.33,,
1,Omilu_CHCR,2015,1.33,,
1,Omilu_CHCR,2016,1.33,,
1,Onaga_BMUS,2012,0.85,NOAA Technical Memorandum NMFS-PIFSC-42 Nov 2014 (http://www.cio.noaa.gov/services_programs/prplans/pdfs/ID309_Hawaiian_Bottomfish_Final_Product.pdf),
1,Onaga_BMUS,2013,0.86,NOAA Technical Memorandum NMFS-PIFSC-42 Nov 2014 (http://www.cio.noaa.gov/services_programs/prplans/pdfs/ID309_Hawaiian_Bottomfish_Final_Product.pdf),
1,Onaga_BMUS,2014,0.83,ten year average,
1,Onaga_BMUS,2015,0.83,ten year average,
1,Onaga_BMUS,2016,0.83,ten year average,
1,Ono_PMUS,2012,,,Scombridae
1,Ono_PMUS,2013,,,Scombridae
1,Ono_PMUS,2014,,,Scombridae
1,Ono_PMUS,2015,,,Scombridae
1,Ono_PMUS,2016,,,Scombridae
1,Oopuhue_CHCR,2012,,,Diodontidae
1,Oopuhue_CHCR,2013,,,Diodontidae
1,Oopuhue_CHCR,2014,,,Diodontidae
1,Oopuhue_CHCR,2015,,,Diodontidae
1,Oopuhue_CHCR,2016,,,Diodontidae
1,Opakapaka_BMUS,2012,0.85,NOAA Technical Memorandum NMFS-PIFSC-42 Nov 2014 (http://www.cio.noaa.gov/services_programs/prplans/pdfs/ID309_Hawaiian_Bottomfish_Final_Product.pdf),
1,Opakapaka_BMUS,2013,0.86,NOAA Technical Memorandum NMFS-PIFSC-42 Nov 2014 (http://www.cio.noaa.gov/services_programs/prplans/pdfs/ID309_Hawaiian_Bottomfish_Final_Product.pdf),
1,Opakapaka_BMUS,2014,0.83,ten year average,
1,Opakapaka_BMUS,2015,0.83,ten year average,
1,Opakapaka_BMUS,2016,0.83,ten year average,
1,Opelu kala_CHCR,2012,0.43,,
1,Opelu kala_CHCR,2013,0.43,,
1,Opelu kala_CHCR,2014,0.43,,
1,Opelu kala_CHCR,2015,0.43,,
1,Opelu kala_CHCR,2016,0.43,,
1,Opelu mama_CHCR,2012,,,Carangidae
1,Opelu mama_CHCR,2013,,,Carangidae
1,Opelu mama_CHCR,2014,,,Carangidae
1,Opelu mama_CHCR,2015,,,Carangidae
1,Opelu mama_CHCR,2016,,,Carangidae
1,Opelu_CHCR,2012,,,Carangidae
1,Opelu_CHCR,2013,,,Carangidae
1,Opelu_CHCR,2014,,,Carangidae
1,Opelu_CHCR,2015,,,Carangidae
1,Opelu_CHCR,2016,,,Carangidae
1,Pakii_CHCR,2012,,,Bothidae
1,Pakii_CHCR,2013,,,Bothidae
1,Pakii_CHCR,2014,,,Bothidae
1,Pakii_CHCR,2015,,,Bothidae
1,Pakii_CHCR,2016,,,Bothidae
1,Pakuikui (tang)_CHCR,2012,,,Acanthuridae
1,Pakuikui (tang)_CHCR,2013,,,Acanthuridae
1,Pakuikui (tang)_CHCR,2014,,,Acanthuridae
1,Pakuikui (tang)_CHCR,2015,,,Acanthuridae
1,Pakuikui (tang)_CHCR,2016,,,Acanthuridae
1,Palani_CHCR,2012,1.2,,
1,Palani_CHCR,2013,1.2,,
1,Palani_CHCR,2014,1.2,,
1,Palani_CHCR,2015,1.2,,
1,Palani_CHCR,2016,1.2,,
1,Panuhunuhu_CHCR,2012,0.43,,
1,Panuhunuhu_CHCR,2013,0.43,,
1,Panuhunuhu_CHCR,2014,0.43,,
1,Panuhunuhu_CHCR,2015,0.43,,
1,Panuhunuhu_CHCR,2016,0.43,,
1,Panunu_CHCR,2012,0.77,,
1,Panunu_CHCR,2013,0.77,,
1,Panunu_CHCR,2014,0.77,,
1,Panunu_CHCR,2015,0.77,,
1,Panunu_CHCR,2016,0.77,,
1,Paopao ulua_CHCR,2012,,,Carangidae
1,Paopao ulua_CHCR,2013,,,Carangidae
1,Paopao ulua_CHCR,2014,,,Carangidae
1,Paopao ulua_CHCR,2015,,,Carangidae
1,Paopao ulua_CHCR,2016,,,Carangidae
1,Papa ulua_CHCR,2012,1.37,,
1,Papa ulua_CHCR,2013,1.37,,
1,Papa ulua_CHCR,2014,1.37,,
1,Papa ulua_CHCR,2015,1.37,,
1,Papa ulua_CHCR,2016,1.37,,
1,Poopaa_CHCR,2012,,,Cirrhitidae
1,Poopaa_CHCR,2013,,,Cirrhitidae
1,Poopaa_CHCR,2014,,,Cirrhitidae
1,Poopaa_CHCR,2015,,,Cirrhitidae
1,Poopaa_CHCR,2016,,,Cirrhitidae
1,Poou_CHCR,2012,,,Labridae
1,Poou_CHCR,2013,,,Labridae
1,Poou_CHCR,2014,,,Labridae
1,Poou_CHCR,2015,,,Labridae
1,Poou_CHCR,2016,,,Labridae
1,Pualu_CHCR,2012,0.4,,
1,Pualu_CHCR,2013,0.4,,
1,Pualu_CHCR,2014,0.4,,
1,Pualu_CHCR,2015,0.4,,
1,Pualu_CHCR,2016,0.4,,
1,Puhi black_CHCR,2012,,,Muraenidae
1,Puhi black_CHCR,2013,,,Muraenidae
1,Puhi black_CHCR,2014,,,Muraenidae
1,Puhi black_CHCR,2015,,,Muraenidae
1,Puhi black_CHCR,2016,,,Muraenidae
1,Puhi eel-misc._CHCR,2012,,,Muraenidae
1,Puhi eel-misc._CHCR,2013,,,Muraenidae
1,Puhi eel-misc._CHCR,2014,,,Muraenidae
1,Puhi eel-misc._CHCR,2015,,,Muraenidae
1,Puhi eel-misc._CHCR,2016,,,Muraenidae
1,Puhi white_CHCR,2012,,,Muraenidae
1,Puhi white_CHCR,2013,,,Muraenidae
1,Puhi white_CHCR,2014,,,Muraenidae
1,Puhi white_CHCR,2015,,,Muraenidae
1,Puhi white_CHCR,2016,,,Muraenidae
1,Roi_CHCR,2012,2.67,,
1,Roi_CHCR,2013,2.67,,
1,Roi_CHCR,2014,2.67,,
1,Roi_CHCR,2015,2.67,,
1,Roi_CHCR,2016,2.67,,
1,S.N. spearfish_PMUS,2012,,,Istiophoridae
1,S.N. spearfish_PMUS,2013,,,Istiophoridae
1,S.N. spearfish_PMUS,2014,,,Istiophoridae
1,S.N. spearfish_PMUS,2015,,,Istiophoridae
1,S.N. spearfish_PMUS,2016,,,Istiophoridae
1,Sailfish_PMUS,2012,,,Istiophoridae
1,Sailfish_PMUS,2013,,,Istiophoridae
1,Sailfish_PMUS,2014,,,Istiophoridae
1,Sailfish_PMUS,2015,,,Istiophoridae
1,Sailfish_PMUS,2016,,,Istiophoridae
1,Sasa ulua_CHCR,2012,,,Carangidae
1,Sasa ulua_CHCR,2013,,,Carangidae
1,Sasa ulua_CHCR,2014,,,Carangidae
1,Sasa ulua_CHCR,2015,,,Carangidae
1,Sasa ulua_CHCR,2016,,,Carangidae
1,Shark-misc._PMUS,2012,,,Carcharhinidae
1,Shark-misc._PMUS,2013,,,Carcharhinidae
1,Shark-misc._PMUS,2014,,,Carcharhinidae
1,Shark-misc._PMUS,2015,,,Carcharhinidae
1,Shark-misc._PMUS,2016,,,Carcharhinidae
1,Striped marlin_PMUS,2012,0.36,ISC,Istiophoridae
1,Striped marlin_PMUS,2013,0.39,ISC,Istiophoridae
1,Striped marlin_PMUS,2014,0.36,regression gap fill,Istiophoridae
1,Striped marlin_PMUS,2015,0.36,regression gap fill,Istiophoridae
1,Striped marlin_PMUS,2016,0.36,regression gap fill,Istiophoridae
1,Summer mullet_CHCR,2012,,,Mugilidae
1,Summer mullet_CHCR,2013,,,Mugilidae
1,Summer mullet_CHCR,2014,,,Mugilidae
1,Summer mullet_CHCR,2015,,,Mugilidae
1,Summer mullet_CHCR,2016,,,Mugilidae
1,Swordfish_PMUS,2012,1.2,2014 stock assessment ISCT for West and Central North Pacific,Xiphiidae
1,Swordfish_PMUS,2013,1.3,regression gap fill,Xiphiidae
1,Swordfish_PMUS,2014,1.14,regression gap fill,Xiphiidae
1,Swordfish_PMUS,2015,0.99,regression gap fill,Xiphiidae
1,Swordfish_PMUS,2016,1.173,regression gap fill,Xiphiidae
1,Taape_BMUS,2012,2.07,,
1,Taape_BMUS,2013,2.07,,
1,Taape_BMUS,2014,2.07,,
1,Taape_BMUS,2015,2.07,,
