rgn_id,year,key_sp,catch,Fam,code
2,2012,Lutj_Lehi,5494,Lutj,deep
2,2013,Lutj_Lehi,9888,Lutj,deep
2,2014,Lutj_Lehi,4718,Lutj,deep
2,2015,Lutj_Lehi,5716,Lutj,deep
2,2016,Lutj_Lehi,6073,Lutj,deep
2,2012,Lutj_Onaga,6799,Lutj,deep
2,2013,Lutj_Onaga,10435,Lutj,deep
2,2014,Lutj_Onaga,9860,Lutj,deep
2,2015,Lutj_Onaga,6748,Lutj,deep
2,2016,Lutj_Onaga,12121,Lutj,deep
2,2012,Lutj_Opakapaka,20533,Lutj,deep
2,2013,Lutj_Opakapaka,26819,Lutj,deep
2,2014,Lutj_Opakapaka,32921,Lutj,deep
2,2015,Lutj_Opakapaka,28686,Lutj,deep
2,2016,Lutj_Opakapaka,36125,Lutj,deep
2,2012,Lutj_Taape,8060,Lutj,deep
2,2013,Lutj_Taape,4882,Lutj,deep
2,2014,Lutj_Taape,3490,Lutj,deep
2,2015,Lutj_Taape,3107,Lutj,deep
2,2016,Lutj_Taape,3610,Lutj,deep
2,2012,Lutj_Uku,9518,Lutj,deep
2,2013,Lutj_Uku,11998,Lutj,deep
2,2014,Lutj_Uku,13894,Lutj,deep
2,2015,Lutj_Uku,16984,Lutj,deep
2,2016,Lutj_Uku,19236,Lutj,deep
2,2012,Serr_Hapuupuu,2749,Serr,deep
2,2013,Serr_Hapuupuu,3363,Serr,deep
2,2014,Serr_Hapuupuu,2050,Serr,deep
2,2015,Serr_Hapuupuu,2623,Serr,deep
2,2016,Serr_Hapuupuu,2452,Serr,deep
