rgn_id,habitat,extent_rank
1,reef,954.2
2,reef,1845.16
3,reef,1496.68
4,reef,1389.04
1,beach,223.68
2,beach,576.36
3,beach,563.08
4,beach,534.56
1,wetland,0.49457070000000003
2,wetland,35.6178642
3,wetland,20.2342242
4,wetland,11.4186414
